id	title	category	rating	price	link	developer_name	developer_link	img_src_large	img_src_small	description	long_description	num_downloads	published	filesize	software	os	pegi	rating_count	developer_address	related_to
net.android.wzdworks.magicday	"Once -A special period tracker"	"Health & Fitness"	4.3	free	https://play.google.com/store/apps/details?id=net.android.wzdworks.magicday	"Malang Studio Co. Ltd,"	https://play.google.com/store/apps/developer?id=Malang+Studio+Co.+Ltd,	//lh3.googleusercontent.com/KtzLms_xPL0WA8koNIpcQe4PAMTLdtSxevTq8gUR-by45cut444v-uQgT9UFJyB3cA=w340	//lh3.googleusercontent.com/KtzLms_xPL0WA8koNIpcQe4PAMTLdtSxevTq8gUR-by45cut444v-uQgT9UFJyB3cA=w170	"  Een app voor meisjes surfen op het karmozijnrode golf, een keer per maand, eenmaal.       "	" [I need your care, ‘Once’]There are too many things for girls to enjoy, but care about at the same time.If you want to make your 20s as enjoyable as it can be, find ‘Once’!This app is perfect for those of you who don’t want to miss a thing, be it your beauty, health, or love.Be ready to boost your attractiveness with ‘Once’!-------------------------------------------------------------[Sticking to the basic, with functions a period tracker should have. ]**The more you use, the more correct your expected period date gets.Do your irregular periods make it hard to estimate your cycle? This automatic calculation will solve it for you.** The day you must be prepared! Prepare it in advance!To make you not embarrassed on the day! We notify the important dates (estimated period, ovulation/fertile and whenever you want) you in advance with witty message and alarm.**Your day-by-day data is safe with us!A simple registration will make it easy for you to save your data.Even if you change your device or reinstall the app, your data will stay safe.**Simple and sleek designs that girls love‘What looks good, tastes good, feels good and serves well!’[Here are some special features only Once offers]**Changing mood depending on your cycle? Today’s Tips are waiting just for you!Tips can be about anything. From your daily beauty to how to get the guy you like! -------------------------------------------------------------‘Once’ is always ready to serve you the best service possible. :DProduction: Malang Studio(http://malangstudio.com/)※ If you have any questions about Once, please send an email to once@malang.kr. You will receive a faster response.   "	"1,000,000 - 5,000,000  "	"June 20, 2017"		" 4.6.5  "	"      4.0.3 and up    "	Sex	20710	"서울특별시 강남구 봉은사로 82길 12 (삼성동)"	org.iggymedia.periodtracker
org.nanobit.perioddiary	"Period Diary"	"Health & Fitness"	4.5	free	https://play.google.com/store/apps/details?id=org.nanobit.perioddiary	"Nanobit Games"	https://play.google.com/store/apps/dev?id=8001497835489756091	//lh3.googleusercontent.com/YTWUcZeV7kXtwLPz9Y9OuYWyqqJIK3iy90GIcvJZ4M7x413ej9nkDbt19xv20goutiqP=w340	//lh3.googleusercontent.com/YTWUcZeV7kXtwLPz9Y9OuYWyqqJIK3iy90GIcvJZ4M7x413ej9nkDbt19xv20goutiqP=w170	"  Menstruatie, Vruchtbaarheid en Ovulatie volgen       "	" Period Diary is a free menstruation cycle tracker, ovulation and PMS calendar and a general female health and fertility monitor! Whether you need help planning your pregnancy, or want to avoid missing taking the pill, we’ve got you covered! Be one of the many satisfied women who have made their lives simpler using our app by tracking your symptoms, planning your activities and taking control of your life.FEATURES- Track your period, ovulation, fertility, notes, symptoms, moods, weight and more - Automatic prediction of your period, ovulation, fertility (excellent for activity planning) - A display of all your symptoms and notes on the calendar - Pregnancy Mode - Passcode protection - Discreet icon name “P.D.”- 3 completely integrated application skins - Social Forum (connect with women around the globe) - Excellent user support- Charts- Over 30 symptoms- Over 20 moods- Sync with Calendar- Period notifications - Fertile notifications - E-mailing your data (Export) - Unlimited notes and more...-Period Diary relies on two scientifically proven formulas to deliver you the most accurate predictions for your cycle!-Free from any hidden in-app purchases or ads Period Diary is easy to use, once you download it and start feeling the benefits of its features, you will notice how your life got much simpler. Its elegant interface and numerous features are the answer to all of your female health-related problems. If you feel lost and want to know more about your health, you can learn about your symptoms. You can even connect with other women on the Social Forum and discuss your issues. And if you have any problems with the app, our excellent user support is always here to help!   "	"50,000 - 100,000  "	"May 8, 2017"		" 3.5  "	"      4.0.3 and up    "	"PEGI 3"	689	"1027 Budapest
Kacsa utca 15-23. Residence 1. ép. Irodaház"	org.iggymedia.periodtracker
com.alt12.pinkpadpro	"Period Tracker Pro (Pink Pad)"	"Health & Fitness"	4.5	free	https://play.google.com/store/apps/details?id=com.alt12.pinkpadpro	"Alt12 Apps, Inc."	https://play.google.com/store/apps/developer?id=Alt12+Apps,+Inc.	https://lh3.ggpht.com/3fUenIBK2jOz0eDOA7llI5lM1Ldc-8NJQzSdCQ2ZMkpUVKNEyhLBiq6FvIAft1x1zwg=w340	https://lh3.ggpht.com/3fUenIBK2jOz0eDOA7llI5lM1Ldc-8NJQzSdCQ2ZMkpUVKNEyhLBiq6FvIAft1x1zwg=w170	"  Roze Pad helpt u uw periode en gezondheid bijhouden en verbindt je met andere vrouwen       "	" Pink Pad is a health and lifestyle tracker with integrated community to connect women around the world. Designed with a calendar-style UI, Pink Pad is simple and extremely intuitive to navigate. Pink Pad helps track health related issues such as weight, menstrual cycle, emotional/physical well-being while connecting to a global community of women for support and information exchange.PINK PAD FEATURE HIGHLIGHTS:- Global Community of Women- Period, Ovulation & Health Tracking- Fertility Tracking / Pregnancy Planning- Custom Discreet Notifications- Stunning Themes, Widgets and Graphics- Easy-to-Use, Intuitive Notebook / Day Planner Design- Backup and Restore your data to keep it safeSOCIAL & COMMUNITY- Connect, support and exchange health and lifestyle related ideas with women around the world.- Join the LARGEST TRYING TO CONCEIVE MOBILE COMMUNITY IN THE WORLD!- Post and reply to messages about Fashion, Beauty, Health, Pregnancy, and more.PINK PAD SHOP (NEW!) A curated store of fertility and women’s health products. DESIGN INNOVATIONS- Notebook Planner design with audio- Seven themes/skins: Polka Dot, Animal Print, Sakura, Summer, Winter, Fall, and Spring- BEAUTIFUL WIDGETS for each themePERIOD & HEALTH TRACKING- Predicts period to help plan day-to-day activities and vacations- Notes section to keep a health journal- Monitor and track moods, symptoms, weight, temperature and other menstrual related progress- Charts to see visual progress- Customizable symptoms so you can track what is most pertinent to youFERTILITY TRACKING- Predicts fertile and ovulation day- Cervical observations and symptoms tracking- Chart basal body temperature to determine ovulation day- Smart luteal phase averaging based on ovulation kit resultsCUSTOM NOTIFICATIONS- Be prepared for when Aunt Flow or your Fertile Days are approaching by setting up a custom, discreet reminder, ""Aunt Flo coming to town"".   "	"500,000 - 1,000,000  "	"June 20, 2017"		" 3.9.8  "	"      3.1 and up    "	"Parental Guidance Recommended"	21774	"12130 Millenium Dr. Suite 500
Los Angeles, Ca 90094"	org.iggymedia.periodtracker
com.ladytimer.ovulationcalendar	"Ladytimer Maandstonden Cyclus Kalender"	Medical	4.4	free	https://play.google.com/store/apps/details?id=com.ladytimer.ovulationcalendar	"Vipos Apps"	https://play.google.com/store/apps/developer?id=Vipos+Apps	//lh4.ggpht.com/GcHpoL_lpB_xjA3G4m3yGUuQLxtRU4xpiarhOrcPTizDhdqfJtXypalEm7poRJQerf8=w340	//lh4.ggpht.com/GcHpoL_lpB_xjA3G4m3yGUuQLxtRU4xpiarhOrcPTizDhdqfJtXypalEm7poRJQerf8=w170	"  LADYTIMER de meest geavanceerde menstruatiekalender en vruchtbaarheid prognose       "	" Congrats, you've just discovered the world's best period tracker app. LADYTIMER predicts menstrual cycles, helping women to get pregnant or avoid pregnancy. LADYTIMER uses the latest scientific methods to accurately pinpoint a woman's fertile days. The app helps you while trying to conceive, lets you switch to pregnancy mode and back to period calendar mode after birth or miscarriage. * Easy to use period tracker* Ovulation calendar options: PMS, symptoms, moods, weight, temperature, etc* Period, Ovulation and medical exams reminders* Fertility calendar with temperature charts* Menstrual period history* Track irregular periods * Chat and Direct Messaging* Share menstrual calendar data with your doctor or partner* LadyCloud automatic backup and sync* Baby planner with boy or girl forecast* Ovulation App portable to any smartphone* Intimacy tracker* Birth control pill reminder* Ovulation calculator with cervical mucus tracker* Free Ovulation calendar print option* Fertility educational videos* A personal diary for every woman* Customizable tracker with themesWhy this app ? Ladytimer uses all available data such as ovulation tests, BBT and mucus to calculate and predict your actual ovulation time. It's done automatially and the complexity of the data analysis is hidden from the user, making the app simple to use yet very powerful. If you have occasional irregular cycles like almost 40% of women, then Ladytimer will be more accurate and reliable then the majority of apps that rely on simplistic average calculations.Simply track your start period day every month. After that the app calculates the menstrual cycle for you. Enter your morning body temperature for precise fertility tracking. The app will use it to calculate ovulation. See when you are more likely to conceive a boy or a girl. Enter and track symptoms, moods, notes, weight, intimacy, ovulation tests, birth control pills, etc for any day. Chat with other Ladytimer app users.Your period tracker data can be saved online and imported to any smartphone when needed. Never lose your calendar data when switching phones. LadyCloud synchronization does it all automatically for you. It's very easy to share your period calendar with your doctor or partner. Chose the data you wish to share.     — Ladytimer • the most advanced menstruation calendar —   "	"1,000,000 - 5,000,000  "	"November 7, 2016"		" 4.3.9  "	"      3.0 and up    "	"PEGI 3"	61017	"San Diego, CA 92117"	org.iggymedia.periodtracker
com.roidgame.MaybeBaby	"Get Baby"	"Health & Fitness"	4.1	free	https://play.google.com/store/apps/details?id=com.roidgame.MaybeBaby	roidstudio	https://play.google.com/store/apps/developer?id=roidstudio	https://lh6.ggpht.com/CiSfkjqlgad9m1QolzdOLhtvxc6ph2-BjLHJ_C9wqgDtsG5a82sw-YMPobaAMKBzYXk=w340	https://lh6.ggpht.com/CiSfkjqlgad9m1QolzdOLhtvxc6ph2-BjLHJ_C9wqgDtsG5a82sw-YMPobaAMKBzYXk=w170	"  Get baby       "	" Get Baby is the very useful tool for woman who want to get pregnancy. It can help the woman try to conceive, or increase the opportunities to get pregnant, you can predict that day you maybe have baby or not. Get Baby will tell you which day you could have baby (maybe baby) if you have intimate that day, Get Baby will indicate your baby is a girl or boy!Features:Shows which day you could have baby or not (maybe baby);Shows boy or girl if you get pregnant today;Predict your next period and ovulation date;Track and record your period;Adjust your period cycle length or ovulation cycle;10292236   "	"1,000,000 - 5,000,000  "	"February 13, 2015"		" 1.6  "	"      2.3 and up    "	"PEGI 3"	15060		org.iggymedia.periodtracker
com.ecare.ovulationcalculator	"MIJN OVULATIECALCULATOR"	Medical	3.9	free	https://play.google.com/store/apps/details?id=com.ecare.ovulationcalculator	"Baskaran Arunasalam"	https://play.google.com/store/apps/developer?id=Baskaran+Arunasalam	https://lh3.ggpht.com/ITG9bRBp8Dfbcei7V5yubrtLjrzJYv9NVE3GdOyaAEfC5nRhIF989Of9ng0gdp5R=w340	https://lh3.ggpht.com/ITG9bRBp8Dfbcei7V5yubrtLjrzJYv9NVE3GdOyaAEfC5nRhIF989Of9ng0gdp5R=w170	"  MIJN OVULATIECALCULATOR       "	" Over 500,000 downloaded worldwide.Here are some reviews:“Amazing, I love this app, works great.”“Got pregnant first time around with this app.”“Really good information, clear and simple layout, easy to use.”My Ovulation Calculator is a simple and easy to use application to calculate the time of ovulation and determine the fertile period. By just recording the first date of your last menstrual period and the average number of days in your menstrual cycle, your ovulation date and your fertile period will be shown. Being intimate during the fertile period greatly improves the chances for you to conceive. The app also shows the expected date of delivery if you happen to conceive at that time. This app is designed for Android Devices.   "	"1,000,000 - 5,000,000  "	"December 18, 2015"		" 3.3  "	"      2.2 and up    "	"PEGI 3"	10522	"148 B, 2nd Floor, Jalan Batu Unjur 1
Taman Bayu Perdana
41200 Klang
Selangor Darul Ehsan
Malaysia"	org.iggymedia.periodtracker
com.bayer.ch.Elevit	"Женский Календарь Элевит"	"Health & Fitness"	4.6	free	https://play.google.com/store/apps/details?id=com.bayer.ch.Elevit	"Bayer AG"	https://play.google.com/store/apps/developer?id=Bayer+AG	//lh3.googleusercontent.com/0t3KHAVM5aln7_Igyzj25vJd0JISKu-urp8sSKBClBluT_w7ahzyOMEz_CK9PP6Z_yI=w340	//lh3.googleusercontent.com/0t3KHAVM5aln7_Igyzj25vJd0JISKu-urp8sSKBClBluT_w7ahzyOMEz_CK9PP6Z_yI=w170	"  ""Elf Women's Kalender"" - is uw persoonlijke assistent in de zorg voor de gezondheid van vrouwen.       "	" «Женский календарь Элевит» - бесплатное приложение от немецкой компании Bayer. Это не просто календарь менструаций, это твой личный помощник в заботе о женском здоровье. Приложение полностью бесплатно и имеет широкий функционал.Безопасный и удобный женский журнал «Элевит» позволяет Вам:- собирать и систематизировать данные о Вашем женском здоровье;- отслеживать месячные и подготовиться к беременности;- запланировать зачатие и беременность;- следить за менструальным циклом;- соблюдать меры контрацепции.Используйте «Элевит» как календарь планирования беременности или календарь месячных в одном из режимов: «Планирование беременности» либо «Предотвращение беременности».ЗАБОТА О ЗДОРОВЬЕ НА НОВОМ УРОВНЕЖенский календарь месячных и овуляции «Элевит» создан при участии гинекологов-эндокринологов. На основании подробной анкеты о здоровье менструальный календарь подстроится под индивидуальный график менструации, отследит цикл месячных, поможет спланировать зачатие ребенка и постоянно контролировать важные показатели организма. Женский календарь на русском языке заботится о вашем здоровье!МЕДИЦИНСКАЯ КАРТА У ВАС ПОД РУКОЙЖенские приложения, позволяющие отслеживать менструальный цикл и планировать зачатие ребенка, обладают схожим функционалом. Уникальная опция «Элевит» - все сведения о здоровье можно хранить в телефоне и распечатать для визита к врачу. Если вы планируете беременность, календарь поможет быстро собрать все данные о состоянии здоровья.ПЕРСОНАЛЬНЫЕ СОВЕТЫ И РЕКОМЕНДАЦИИПриложение для менструации «Элевит» предложит персональные советы, основываясь не только на физических параметрах (вес, рост, температура тела), но и учитывая настроение в определенную фазу цикла, продолжительность сна и прием лекарств. Если вы планируете беременность и роды, приложение поможет определить даты для зачатия – ваши фертильные дни.ДАННЫЕ НАДЕЖНО ЗАЩИЩЕНЫПриложение хранит данные о том, когда начались месячные, сколько длится ваш менструальный цикл, когда планируется беременность и даты сдачи анализов, а также общая информация о состоянии здоровья. Благодаря уникальному коду для входа в приложение все данные, которые содержит личный менструальный трекер, останутся конфиденциальными.Женский календарь месячных «Элевит» - основные функции:•	Журнал менструации. После заполнения анкеты ""Женский календарь Элевит» построит индивидуальный график менструации, при этом календарь позволяет редактировать раздел «Мой менструальный цикл» в одно касание.•	Дневник ПМС. Если вы уже сталкивались с ПМС, календарь поможет отслеживать настроение и корректировать общее состояние •	Календарь овуляции. Приложение подскажет, когда наступит овуляция, и зачатие будет наиболее вероятно.•	Планирование ребенка.  Женский календарь планирования беременности поможет сохранить фертильность и женское здоровье.«Женский календарь Элевит» - это дневник месячных, приложение для ПМС и информация о том, когда должны происходить овуляция и зачатие, - на русском языке. Приложение поможет контролировать цикл менструации, следить за здоровьем и планировать беременность. Приложение не заменяет полноценную консультацию врача. С «Женским календарем Элевит» красота и здоровье женщины в надежных руках!L.RU.MKT.CC.04.2017.1726. ""Women's Calendar Eleven"" - a free app from the German company Bayer. It's not just a calendar of menstruation, it is your personal assistant in the care of women's health. The app is completely free and has a wide functionality.Safe and comfortable women's ""Eleven"" magazine allows you to:- to collect and organize data on your women's health;- track the monthly and to prepare for pregnancy;- plan the conception and pregnancy;- monitor the menstrual cycle;- comply with contraceptive measures.Use the ""Eleven"" as pregnancy planning calendar or a calendar month in one of the modes: ""Pregnancy planning"" or ""prevention of pregnancy.""Health Care at a new levelFemale ovulation calendar month and ""Eleven"" was created with the participation of gynecologists-endocrinologists. Based on a detailed questionnaire about the health of menstrual calendar adjusted to the individual schedule of menstruation, will track the monthly cycle, will help you plan the child's conception and constantly monitor important indicators of the body. Woman Calendar in Russian takes care of your health!MEDICAL CARD at your fingertipsWomen's application to track menstrual cycle and plan conceiving a child have similar functionality. Unique option ""Eleven"" - all information about health can be stored in the phone and print out for a visit to the doctor. If you are planning a pregnancy calendar will help you quickly collect all the data on the health status.PERSONAL ADVICE AND RECOMMENDATIONSApplication for menstruation ""Eleven"" will offer personalized advice, based not only on the physical parameters (weight, height, body temperature), but given the mood in a certain phase of the cycle, and the duration of sleep medication. If you are planning a pregnancy and childbirth, the application will determine the date for conception - your fertile days.Data is protectedThe application stores data about when the month began, how many runs your menstrual cycle when pregnancy is planned and the date of delivery of analyzes, as well as general information about the state of health. Due to the unique code to access the application data that contains personal menstrual tracker will remain confidential.Female calendar month ""Eleven"" - main features:• menstruation Journal. After filling out the questionnaire, ""Women's Calendar Eleven"" build a personal schedule of menstruation, the calendar lets you edit the section ""My menstrual cycle"" in one touch.• Diary of PMS. If you are already experienced with PMS, the calendar will help keep track of your mood and adjust the overall• Calendar of ovulation. The app will tell you when it's ovulation and conception is most likely.• a child Planning. Women planning a pregnancy calendar will help maintain fertility and women's health.""Women's Calendar Eleven"" - a monthly journal, the ICP application and information about what should occur when ovulation and conception, - in Russian. The app will help control the menstrual cycle to monitor the health and plan a pregnancy. The app does not replace a full medical consultation.From ""Women's Calendar Eleven"" beauty and health of the woman is in good hands!L.RU.MKT.CC.04.2017.1726.  "	"10,000 - 50,000  "	"April 12, 2017"		" 1.0  "	"      4.0.3 and up    "	"PEGI 3"	229		org.iggymedia.periodtracker
mmapps.bmi.calculator	"Ideale Gewicht (BMI)"	"Health & Fitness"	4.2	free	https://play.google.com/store/apps/details?id=mmapps.bmi.calculator	MMAppsMobile	https://play.google.com/store/apps/dev?id=7739032823309115278	//lh3.googleusercontent.com/pUeAs4yN5fmRFSyICVF_RG--gzP40CeGvTre6Fr_emXeq4qllBJWLGaoCKDBhWd4aXXl=w340	//lh3.googleusercontent.com/pUeAs4yN5fmRFSyICVF_RG--gzP40CeGvTre6Fr_emXeq4qllBJWLGaoCKDBhWd4aXXl=w170	"  Bent u in uw juiste gewicht? Gemakkelijk te controleren met deze app.       "	" Are you in your right weight? Check it easily with this app. It will calculate your Body Mass Index (BMI) and will let you know if you are underweight, in good weight or overweight.Just swipe your finger over the measure tapes to enter your weight and height and get the BMI value and also your ideal weight range.This BMI calculator supports imperial and metric units,and you can alternate in just one click between kg or lbs and feet/inches or meters.Very usable BMI calculator and the only one in the market that doesn't require you to press the the button every time you want to calculate a new value.Key features of this app:- Very user friendly UI.- Imperial and metrics units.- Easy way to input height and weight values.- Real time BMI value.- Graphic coloured results.- Ideal weight estimation.- Exact calculation also with people under 19 years old.NOTE:Body Mass Index (BMI) is a simple index of weight-for-height that is commonly used to classify underweight, overweight and obesity. If you want more information regarding BMI you can check wikipedia page in this link:http://en.wikipedia.org/wiki/Body_mass_index   "	"5,000,000 - 10,000,000  "	"August 26, 2016"	"   Varies with device  "	"   Varies with device  "	"   Varies with device    "	"PEGI 3"	110729	"340 S Lemon Ave #9285
Walnut, CA 91789"	org.iggymedia.periodtracker
com.ela.android	"Ovulation Tracker - Ela"	"Health & Fitness"	4.9	free	https://play.google.com/store/apps/details?id=com.ela.android	"Adriyo Technology"	https://play.google.com/store/apps/developer?id=Adriyo+Technology	//lh3.googleusercontent.com/w9CWChCSqgGBNl0pYwgpDVRS3NdaehHPqTWHr-wbnsMrg0v0-ksxvLoGvTroFW5b-A=w340	//lh3.googleusercontent.com/w9CWChCSqgGBNl0pYwgpDVRS3NdaehHPqTWHr-wbnsMrg0v0-ksxvLoGvTroFW5b-A=w170	"  Volg uw Ovulatie nauwkeurig - de Ovulatie Calculator & Periode Tracker App       "	" Ela is the world’s most accurate ovulation tracker & fertility app. Being the most trusted ovulation calculator & period tracker, Ela keeps track of your overall fertility health. Ela through its patented technology, helps women learn all about their ovulation, fertility & understand their menstruation cycle for either trying to conceive or avoid pregnancy. Ela has been ranked as the best Women Ovulation App for tracking ovulation since its launch while driving thousands of communication threads on the platform & is already the largest community for couples, while assisting couples undergoing fertility treatments. Ela helps knowing all about your ovulation cycle & fertile period through ovulation chart & ovulation tracking.What makes Ela a perfect period calendar & ovulation tracker is its ability to enable you to record your period history, pms, mood swings & providing deep insights. Ela makes sure you stay updated by data-driven reminders to record, analyse and monitor your ovulation by capturing several health parameters. Ela also allows you to sync with wearable devices including FitBit and Google Fit.OVULATION CALCULATOR APP & FERTILITY TRACKER + Most advanced ovulation calendar & fertility calculator app with an inbuilt ‘my ovulation calculator’ with ovulation chart backed by patented data algorithm+ Accurate period and ovulation tracker based on machine learning data techniques which gets smarter day by day to predict & track your ovulation+ Ela ovulation app presents beautiful charts of your menstrual cycle, ovulation calendar & fertility data + Invite and Sync your health data with your partner and track your ovulation & fertility calendar+ Ela is more than just the ovulation calculator - Ela is your ovulation friendBEST DAYS PREDICTION+ Find the best days & fertile period to plan pregnancy with the most accurate fertility prediction of the ovulation day+ Automated notification makes sure tracking ovulation is as easy & seamless as possible + Five-day and monthly fertility calendar views to know fertile window & ovulation day with display of % chances to conceive each day+ Review past period calendar and ovulation dates to better understand your ovulation+ Your Daily health meter helps you track over 15 health parameters, including cervical mucus, Basal Body Temperature - BBT, cervical position, mucus, sleep, stress, weight---> Download Ela Ovulation App to know your best five days!AVOID PREGNANCY+ With Ela ovulation tracker, now you can easily avoid pregnancy simply by using the fertility prediction & knowing when to not have sex+ By keeping a track of ovulation, Ela keeps you updated with automated reminders for your medications, birth control or other contraceptionELA COMMUNITY+ With Ela community, share and discuss your experiences with like-minded people globally+ Right from getting tips on 'How to Get pregnant’ to Infertility Treatments, Find best IVF fertility centre or learning all about IVF procedure or IUI treatments, Ela community gears you with the most important tool to connect, share and learn from real life experiences + Get support from the largest Ela Community, unmatched by any other ovulation tracking or menstrual tracker AppsELA FERTILITY SERVICES+ Find the best fertility Clinics, Gynecologists, Infertility Specialists & Fertility Experts+ Compare various infertility treatments including IVF, ICSI, IMSI & IUI and access the pregnancy success rates; compare cost of treatment across various fertility clinics & surrogacy centres+ Whether you are looking for best IVF treatment, top fertility specialists or want to know the IVF procedure, Ela provides you a one-stop solution for assisted fertility treatments---> Download Ela & get instant access!Web - https://www.elawoman.comFacebook - https://www.facebook.com/ElaWomenTwitter - @ela_womanPinterest - @elawomanFor queries, buzz us at care@elawoman.comThanks,Team Ela   "	"50,000 - 100,000  "	"June 3, 2017"		" 1.3.3  "	"      4.0.3 and up    "	"Parental Guidance Recommended"	3163	Adriyo	org.iggymedia.periodtracker
com.basti12354.bikinibody	"Belly Legs Butt"	"Health & Fitness"	4.6	free	https://play.google.com/store/apps/details?id=com.basti12354.bikinibody	"Sebastian Steer"	https://play.google.com/store/apps/developer?id=Sebastian+Steer	//lh3.googleusercontent.com/sGZUawQMIxsaiVfxbvJ8gkZGjU4InY9aiOdvlrGOz3ROlc_eLVvzjojlR7ZfDWRCKLw=w340	//lh3.googleusercontent.com/sGZUawQMIxsaiVfxbvJ8gkZGjU4InY9aiOdvlrGOz3ROlc_eLVvzjojlR7ZfDWRCKLw=w170	"  Train je ""probleemzones"" buik, benen, billen, rug en bovenarmen!       "	" * Train your „problematic areas“ belly, legs, buttocks, back and upper arms.* More than 20 different exercises, that are specially selected for female bodies.* The exercises were selected jointly by sports scientists and sports medics.* Step by step explanations with high resolution images, texts and audible announcements.* You can choose between 8 different levels of difficulty* The training duration for your perfect bikini body is only between 6 and 8 minutes!* You have NOT to be a superhuman for this workout.  * No static training plan. You can choose by yourself how often you want to do these workouts.* The exercises are suitable for everyone, both beginners and advanced.* You don't need any fitness equipment, you train with your own weight. => Start your workout whenever and                        wherever you want.* Get a six-pack for the beach by doing this workout routinely!* Optimized for smartphones and tabletsExercises:* Crunch (and more abdominal exercises to get a six-pack!)* Forearm Side Plank* Modified Push-Up* Mountain Climberand much more exercises to get a great bikini-body for your holidays on the beach!Your „problematic areas“ are belly, buttocks and legs? These exercises are specially selected for women / female bodies and will help you to get a perfect bikini body. The holiday and beach season begins soon, so start this fitness training today, which is specially selected for you.Whether in the office, at home or on a business trip start your dream of a perfect bikini body today. You can get a great butt, a flat stomach with a six-pack and shapely arms for your holidays at the beach!You only need some place and some time for a short workout, that is specially selected for the female body.""Women Fitness: Bikini Body""- Train your legs, your stomach and your butt!   "	"1,000,000 - 5,000,000  "	"March 5, 2017"		" 1.13  "	"      4.0.3 and up    "	"Strong Language"	11412	"Altenburgstraße 16
81234 München"	org.iggymedia.periodtracker
jp.kirei_r.sp.diary_free	"Woman's DIARY period・diet・cal"	"Health & Fitness"	4.1	free	https://play.google.com/store/apps/details?id=jp.kirei_r.sp.diary_free	"Nihon Enterprise Co.,Ltd."	https://play.google.com/store/apps/developer?id=Nihon+Enterprise+Co.,Ltd.	//lh5.ggpht.com/MUCQaKgu9wtsCJIT0kZCKJbMKhzdP5dpEQbjKrNfmIVpENqtaUk7oAxxRmIxTP77JQ=w340	//lh5.ggpht.com/MUCQaKgu9wtsCJIT0kZCKJbMKhzdP5dpEQbjKrNfmIVpENqtaUk7oAxxRmIxTP77JQ=w170	"  Deze app is handig voor het bijhouden van je menstruatie cyclus en geeft een verscheidenheid aan informatie.       "	" ☆:::::::::::::::☆:::::::::::::::☆:::::::::::::::☆Thanks ! Now the app has got 3,500,000 downloadsWith a free app “Women’s Diary” let’s manage physical health pleasantly in a cute way.“Women’s app is known to every single woman”You can check most fertile day at a glance♪In addition to prediction of your period advices on physical condition and recording weight and BBT are available. Its’ a nicely convenient app to support women mentally and physically.Maternity function which is useful for mental and physical care during pregnant has just arrived.☆:::::::::::::::☆:::::::::::::::☆:::::::::::::::☆‥…━━━☆Introducing Application‥…━━━☆“Women’s Diary Powered by Woman.excite” is an app to support women’s health mentally and physically.Recording and managing period cycle which is important for women and prediction of most and least fertile period are available, providing variety of information such as symptom based on the change of physical condition and advices on your life style.With newly introduced “maternity” function, full support mentally and physically for women during maternity is available.‥…━━━☆Main Features‥…━━━☆1. Predicts the timing of your period　・Track your period to predict ovulation day and start date of your next period.　・Explanation of female cycle.　・Tips to stay in optimum health during menstruation.2. Calendar　・Track your period with memos.　・Able to choose a variety of calendar.　・Shows previous periods and likely start date of your next period.3. Maternity　・Explanations about physical condition for every weeks of pregnancy　・Advices on dairy life style in accordance with the change of mother and baby　・Recording prenatal checkup and notification of prenatal checkup schedule are available　・Recording of baby’s growth with an ultrasonography album is available4. Basal Temp Record　・Record your basal temperature every day.　・Shows basal temperature in a line graph.　　5. Recording weightSimple enough to continue! Dairy weight management supports you being on diet.　・Input your weight everyday　～　Input your weight just after you check your weight with the scale.　・Easy to check the change of weight as it is shown in a line graph ～ You can check your physical condition at a glance!　・With comparison of graphs in Non-maternity and maternity, you can easily check the change of weight by being pregnant. (※with maternity mode)6. Recoding body fat percentage　・Input your body fat percentage every day or you can track the change of your body fact percentage with the graph.　・If you set targeting body fat percentage, it may become a compass for you to be on diet.7. Backup Service　・Saves registered data on the app to the SD card.　・Able to change a phone without worries as your data is restored.8. Password lock　・Allows you to set a password when first opened.9. Linking to SNS　・Schedule and memo input can be sent via twitter.　・You can introduce the app to your friend via Twitter/Facebook/LINE・‥…━━━☆・‥…━━━☆Diary has more space on screen and is easy to use as there are no advertisements on the paid version.・‥…━━━☆・‥…━━━☆[System requirements]Requires Android versions 4.0 or later.* Please check to see that you are running the latest version of Android.Thank you for using our app.   "	"1,000,000 - 5,000,000  "	"April 16, 2017"		" 4.7.1  "	"      4.0 and up    "	"PEGI 3"	14518	"東京都渋谷区渋谷1-17-8 松岡渋谷ビル"	org.iggymedia.periodtracker
